a,b,ida,idb,nSites,J9,J8,J7,J6,J5,J4,J3,J2,J1,rab,Fa,Fb,theta,inbred_relatedness_1_2,inbred_relatedness_2_1,fraternity,identity,zygosity,2of3_IDB,F_diff_a_b,loglh,nIter,bestoptimll,coverage,2dsfs,R0,R1,KING,2dsfs_loglike,2dsfsf_niter
0,15,mx_001.trim.unal.bt2.bam,mx_019.trim.unal.bt2.bam,9836,0.710709,0,0,0.210604,0,0.046907,0,0.03178,0,0,0.078687,0.242384,0,0,0,0.03178,0,0.03178,0.160535,-0.081849,-13900.08765,130,-1,0.953008,"4.822262e-01,1.468970e-01,6.058830e-02,1.559809e-01,6.250750e-02,3.085760e-02,3.757361e-02,1.493142e-02,8.437484e-03",1.570402,0.139891,-0.282503,-15414.33549,10
0,16,mx_001.trim.unal.bt2.bam,mx_020.trim.unal.bt2.bam,9361,0.656868,0.157989,0.04236,0.032308,0.033098,0.038525,0.015758,0.023093,0,0.157997,0.077376,0.088499,0.085106,0.007879,0.016549,0.065453,0,0.065453,0.228721,0.003109,-12297.51568,126,-1,0.906986,"5.306854e-01,1.334248e-01,2.446376e-02,1.263910e-01,9.541598e-02,2.882049e-02,2.301172e-02,2.419572e-02,1.359115e-02",0.497563,0.264818,0.000923,-13602.72337,14
0,17,mx_001.trim.unal.bt2.bam,mx_021.trim.unal.bt2.bam,9888,0.896501,0,0,0.025636,0,0.03837,0.000001,0.039492,0,0.000001,0.077864,0.065128,0.000001,0.000001,0,0.039492,0,0.039492,0.071496,0.006367,-13218.67911,154,-1,0.958047,"5.067953e-01,1.533887e-01,3.031722e-02,1.505001e-01,7.796716e-02,2.036066e-02,3.334939e-02,1.999039e-02,7.331179e-03",0.816582,0.19114,-0.098698,-14884.55135,10
0,18,mx_001.trim.unal.bt2.bam,mx_022.trim.unal.bt2.bam,9668,0.770294,0,0,0.145748,0,0.046743,0,0.037215,0,0,0.083958,0.182964,0,0,0,0.037215,0,0.037215,0.133461,-0.049503,-13548.04862,202,-1,0.936731,"4.738972e-01,1.612126e-01,5.566895e-02,1.527508e-01,6.596218e-02,2.852777e-02,3.882746e-02,1.607761e-02,7.075458e-03",1.432585,0.145591,-0.25083,-15043.64939,11
0,19,mx_001.trim.unal.bt2.bam,mx_023.trim.unal.bt2.bam,10009,0.862151,0.047531,0.005109,0,0,0.085202,0.000007,0,0,0.02888,0.085209,0,0.014441,0.000003,0,0.005109,0,0.005109,0.071482,0.042601,-13226.71096,114,-1,0.96977,"4.499797e-01,2.361000e-01,4.253602e-03,1.043617e-01,1.386669e-01,5.288268e-03,1.852371e-02,4.062149e-02,2.204561e-03",0.164259,0.338915,0.140292,-14568.94616,10
0,20,mx_001.trim.unal.bt2.bam,mx_024.trim.unal.bt2.bam,9808,0.792891,0,0,0.124227,0,0.013929,0,0.068954,0,0,0.082883,0.19318,0,0,0,0.068954,0,0.068954,0.138032,-0.055149,-13773.46265,170,-1,0.950296,"4.825104e-01,1.513472e-01,5.640605e-02,1.549301e-01,6.820596e-02,2.530579e-02,3.864097e-02,1.530169e-02,7.351855e-03",1.39353,0.154336,-0.252201,-15280.88633,10
0,21,mx_001.trim.unal.bt2.bam,mx_025.trim.unal.bt2.bam,8149,0.866912,0,0,0.057382,0,0.075643,0,0.000062,0,0,0.075705,0.057445,0,0,0,0.000062,0,0.000062,0.066575,0.00913,-10244.22787,1011,-1,0.789555,"4.974518e-01,1.573496e-01,3.312372e-02,1.501797e-01,7.894061e-02,2.212222e-02,2.716885e-02,2.882879e-02,4.834716e-03",0.763771,0.188505,-0.08065,-11453.99024,19
0,22,mx_001.trim.unal.bt2.bam,mx_026.trim.unal.bt2.bam,5459,0.892897,0.000018,0,0.000019,0,0.107035,0.000003,0.000025,0.000003,0.000014,0.107066,0.000047,0.000009,0.000004,0.000003,0.000025,0.000003,0.000028,0.053567,0.053508,-6503.692118,51,-1,0.528922,"4.852965e-01,1.917434e-01,1.454913e-02,1.388655e-01,8.389129e-02,2.137236e-02,3.689681e-02,2.302612e-02,4.358937e-03",0.613245,0.196719,-0.035005,-7237.983136,30
0,23,mx_001.trim.unal.bt2.bam,mx_028.trim.unal.bt2.bam,9631,0.892636,0,0,0.027078,0,0.039802,0,0.040484,0,0,0.080285,0.067562,0,0,0,0.040484,0,0.040484,0.073924,0.006362,-12702.42671,162,-1,0.933146,"5.039830e-01,1.518166e-01,3.381706e-02,1.512974e-01,7.885315e-02,1.908253e-02,3.233518e-02,2.215124e-02,6.663785e-03",0.83893,0.192091,-0.106465,-14286.53217,14
0,24,mx_001.trim.unal.bt2.bam,mx_030.trim.unal.bt2.bam,9337,0.815511,0.000024,0,0.099005,0.002811,0.043738,0.006569,0.032342,0,0.007047,0.082649,0.134158,0.004696,0.003285,0.001405,0.032342,0,0.032342,0.113105,-0.027633,-12416.83529,102,-1,0.90466,"5.120743e-01,1.419518e-01,3.615395e-02,1.486337e-01,7.514125e-02,2.466332e-02,3.071996e-02,2.131360e-02,9.348071e-03",0.889976,0.186253,-0.12038,-13807.18878,14
0,25,mx_001.trim.unal.bt2.bam,mx_033.trim.unal.bt2.bam,9624,0.896936,0,0,0.021165,0,0.058989,0,0.022911,0,0,0.0819,0.044076,0,0,0,0.022911,0,0.022911,0.062988,0.018912,-12640.21638,74,-1,0.932468,"5.028979e-01,1.558964e-01,3.048227e-02,1.512035e-01,7.865730e-02,1.943026e-02,3.338706e-02,2.144923e-02,6.595991e-03",0.811995,0.190986,-0.097134,-14221.28263,11
0,26,mx_001.trim.unal.bt2.bam,mx_034.trim.unal.bt2.bam,9788,0.892834,0,0,0.023236,0,0.051839,0,0.03209,0.000001,0.000001,0.08393,0.055327,0.000001,0.000001,0.000001,0.03209,0.000001,0.032091,0.069628,0.014301,-12956.98189,102,-1,0.948358,"5.047884e-01,1.528264e-01,3.374927e-02,1.480909e-01,7.999948e-02,1.922895e-02,3.096302e-02,2.362515e-02,6.728410e-03",0.808909,0.195845,-0.09811,-14661.20287,11
0,27,mx_001.trim.unal.bt2.bam,mx_035.trim.unal.bt2.bam,8514,0.919508,0,0.000001,0.00141,0.000001,0.071714,0,0.007365,0,0.000002,0.07908,0.008777,0.000001,0,0.000001,0.007366,0,0.007366,0.04393,0.035152,-10906.55019,82,-1,0.82492,"4.850144e-01,1.741301e-01,3.226181e-02,1.456187e-01,8.480991e-02,1.782579e-02,3.026661e-02,2.416072e-02,5.912006e-03",0.737277,0.199899,-0.075744,-12199.03157,18
0,28,mx_001.trim.unal.bt2.bam,mx_036.trim.unal.bt2.bam,9512,0.852443,0,0,0.071241,0,0.04297,0,0.033346,0,0,0.076316,0.104587,0,0,0,0.033346,0,0.033346,0.090451,-0.014135,-12756.73746,86,-1,0.921616,"4.987847e-01,1.547889e-01,3.399924e-02,1.462254e-01,7.801213e-02,2.683040e-02,3.393974e-02,1.833580e-02,9.083662e-03",0.870877,0.188381,-0.115224,-14178.50916,14
0,29,mx_001.trim.unal.bt2.bam,mx_037.trim.unal.bt2.bam,9519,0.848612,0,0,0.068389,0,0.053414,0,0.029585,0,0,0.082999,0.097974,0,0,0,0.029585,0,0.029585,0.090487,-0.007487,-12691.54738,82,-1,0.922294,"5.045186e-01,1.522525e-01,3.314570e-02,1.510247e-01,7.617322e-02,2.110732e-02,3.424820e-02,1.844568e-02,9.084040e-03",0.884745,0.185687,-0.118371,-14154.12284,14
0,30,mx_001.trim.unal.bt2.bam,mx_038.trim.unal.bt2.bam,9630,0.891765,0,0,0.024613,0,0.051376,0,0.032246,0,0,0.083622,0.056859,0,0,0,0.032246,0,0.032246,0.070241,0.013382,-12843.77106,106,-1,0.933049,"4.946729e-01,1.654187e-01,3.234784e-02,1.418936e-01,8.320402e-02,2.164950e-02,3.047916e-02,2.030750e-02,1.002687e-02",0.755096,0.201904,-0.082319,-14350.58627,14
0,31,mx_001.trim.unal.bt2.bam,mx_040.trim.unal.bt2.bam,9767,0.834811,0,0,0.079341,0,0.082317,0,0.003531,0.000001,0.000001,0.085848,0.082872,0.000001,0.000001,0.000001,0.003531,0.000001,0.003531,0.08436,0.001488,-13160.82257,130,-1,0.946323,"5.042292e-01,1.510964e-01,3.638188e-02,1.474433e-01,7.871592e-02,2.063684e-02,3.335764e-02,2.356021e-02,4.578671e-03",0.885965,0.190837,-0.121485,-14706.17287,14
0,32,mx_001.trim.unal.bt2.bam,mx_041.trim.unal.bt2.bam,9954,0.866831,0,0,0.051048,0,0.082104,0,0.000012,0.000004,0.000005,0.08212,0.051064,0.000004,0.000004,0.000004,0.000012,0.000004,0.000016,0.066592,0.015528,-13323.90751,54,-1,0.964441,"4.991768e-01,1.608637e-01,2.990989e-02,1.507438e-01,7.520393e-02,2.299953e-02,3.212130e-02,2.176233e-02,7.218752e-03",0.82484,0.179741,-0.09641,-15092.4187,10
0,33,mx_001.trim.unal.bt2.bam,mx_042.trim.unal.bt2.bam,9927,0.917312,0,0,0.000109,0,0.045749,0,0.03683,0,0,0.082579,0.036939,0,0,0,0.03683,0,0.03683,0.059759,0.02282,-13054.95861,90,-1,0.961825,"5.108776e-01,1.489278e-01,3.013270e-02,1.472695e-01,8.381083e-02,1.771502e-02,3.186544e-02,2.417195e-02,5.229208e-03",0.739739,0.209484,-0.079464,-14816.42791,14
0,34,mx_001.trim.unal.bt2.bam,mx_043.trim.unal.bt2.bam,9844,0.92108,0,0,0.000312,0,0.033787,0,0.04482,0,0,0.078608,0.045133,0,0,0,0.04482,0,0.044821,0.06187,0.016738,-13109.43595,106,-1,0.953784,"5.017852e-01,1.575061e-01,3.128273e-02,1.488139e-01,8.225850e-02,1.824580e-02,3.308417e-02,1.994054e-02,7.083023e-03",0.782495,0.201183,-0.091303,-14781.30301,10
0,35,mx_001.trim.unal.bt2.bam,mx_044.trim.unal.bt2.bam,9900,0.873967,0.000006,0,0.043189,0,0.082749,0,0.000085,0.000005,0.000007,0.082838,0.043278,0.000006,0.000005,0.000005,0.000085,0.000005,0.000089,0.063061,0.01978,-13172.65354,50,-1,0.959209,"5.028019e-01,1.574541e-01,3.013211e-02,1.529584e-01,7.628603e-02,1.912307e-02,3.172307e-02,2.366538e-02,5.855900e-03",0.810832,0.183797,-0.093766,-14858.48952,10
0,36,mx_001.trim.unal.bt2.bam,mx_045.trim.unal.bt2.bam,9475,0.918523,0,0,0.0005,0,0.06466,0,0.016317,0,0,0.080977,0.016817,0,0,0,0.016317,0,0.016317,0.048897,0.03208,-12251.48909,170,-1,0.918031,"5.044834e-01,1.571636e-01,2.949174e-02,1.518121e-01,7.990309e-02,1.602412e-02,3.135788e-02,2.517318e-02,4.590960e-03",0.761543,0.194401,-0.081957,-13787.8529,14
0,37,mx_001.trim.unal.bt2.bam,mx_046.trim.unal.bt2.bam,9784,0.864321,0,0,0.05723,0,0.064512,0,0.013937,0,0,0.078449,0.071168,0,0,0,0.013937,0,0.013937,0.074808,0.003641,-12794.421,102,-1,0.94797,"5.116033e-01,1.480025e-01,3.106907e-02,1.527505e-01,7.600991e-02,2.024886e-02,3.115653e-02,2.044958e-02,8.709795e-03",0.818651,0.188294,-0.098164,-14456.82885,10
0,38,mx_001.trim.unal.bt2.bam,mx_047.trim.unal.bt2.bam,9341,0.898027,0,0,0.019014,0,0.065756,0,0.017201,0.000002,0.000002,0.082959,0.036217,0.000002,0.000002,0.000002,0.017201,0.000002,0.017203,0.059588,0.023371,-12107.1223,118,-1,0.905048,"5.045791e-01,1.546683e-01,3.046196e-02,1.463270e-01,8.204942e-02,2.010968e-02,3.113633e-02,2.415817e-02,6.509997e-03",0.750746,0.201664,-0.080782,-13666.81959,14
0,39,mx_001.trim.unal.bt2.bam,mx_049.trim.unal.bt2.bam,9881,0.604656,0.202472,0.012522,0.065832,0.032854,0.052864,0.000044,0.013284,0.015472,0.153904,0.081663,0.127442,0.0888,0.015494,0.031899,0.025807,0.015472,0.041278,0.23476,-0.006484,-13247.38654,70,-1,0.957368,"5.345276e-01,1.323280e-01,2.383744e-02,1.325705e-01,8.732860e-02,2.875947e-02,2.281085e-02,2.036409e-02,1.747350e-02",0.53417,0.242129,-0.012212,-14690.20995,10
0,40,mx_001.trim.unal.bt2.bam,mx_050.trim.unal.bt2.bam,9904,0.650339,0.132088,0.023943,0.07411,0.040193,0.002832,0.041852,0.031064,0.003579,0.1551,0.079327,0.148946,0.089596,0.024505,0.023676,0.055007,0.003579,0.058587,0.245146,-0.035639,-13495.87684,162,-1,0.959597,"5.310239e-01,1.306321e-01,2.882096e-02,1.322878e-01,8.643576e-02,2.994407e-02,2.024392e-02,2.299937e-02,1.761212e-02",0.567646,0.236857,-0.023927,-14883.63248,10
0,41,mx_001.trim.unal.bt2.bam,mx_051.trim.unal.bt2.bam,9763,0.739713,0,0,0.181296,0,0.043967,0,0.035023,0,0,0.078991,0.216319,0,0,0,0.035023,0,0.035023,0.147655,-0.068664,-13909.87617,134,-1,0.945935,"4.759076e-01,1.531601e-01,6.146977e-02,1.561764e-01,6.364043e-02,2.877715e-02,3.627391e-02,1.677780e-02,7.816826e-03",1.535874,0.1406,-0.273444,-15386.79584,10
0,42,mx_001.trim.unal.bt2.bam,mx_052.trim.unal.bt2.bam,9363,0.82821,0,0,0.09003,0,0.081628,0,0.000132,0,0,0.08176,0.090162,0,0,0,0.000132,0,0.000132,0.085961,-0.004201,-12740.03205,86,-1,0.90718,"4.689108e-01,1.775949e-01,4.573443e-02,1.499277e-01,7.318086e-02,2.404975e-02,3.106034e-02,2.243713e-02,7.104040e-03",1.049383,0.162334,-0.154522,-14160.59366,14
0,43,mx_001.trim.unal.bt2.bam,mx_053.trim.unal.bt2.bam,9854,0.708831,0,0,0.210387,0,0.029773,0,0.051009,0,0,0.080782,0.261396,0,0,0,0.051009,0,0.051009,0.171089,-0.090307,-14029.63783,170,-1,0.954752,"4.830197e-01,1.431310e-01,6.386418e-02,1.568812e-01,6.142112e-02,3.023683e-02,3.703785e-02,1.512927e-02,9.278891e-03",1.642791,0.137629,-0.299822,-15528.77162,10
0,44,mx_001.trim.unal.bt2.bam,mx_054.trim.unal.bt2.bam,9815,0.790086,0,0,0.128417,0,0.032309,0,0.049188,0,0,0.081497,0.177605,0,0,0,0.049188,0,0.049188,0.129551,-0.048054,-13889.31965,82,-1,0.950974,"4.737909e-01,1.585169e-01,5.720600e-02,1.561208e-01,6.773252e-02,2.497984e-02,3.556535e-02,1.777704e-02,8.310633e-03",1.369672,0.150461,-0.239034,-15407.22483,10
0,45,mx_001.trim.unal.bt2.bam,mx_055.trim.unal.bt2.bam,9846,0.735178,0,0,0.1846,0,0.00031,0,0.079912,0,0,0.080222,0.264512,0,0,0,0.079912,0,0.079912,0.172367,-0.092145,-14142.97196,142,-1,0.953977,"4.791489e-01,1.423968e-01,6.926736e-02,1.524888e-01,6.662815e-02,2.943405e-02,3.799825e-02,1.450468e-02,8.133028e-03",1.609914,0.14936,-0.3133,-15590.75927,10
0,46,mx_001.trim.unal.bt2.bam,mx_056.trim.unal.bt2.bam,9846,0.718536,0,0,0.20313,0,0.02863,0,0.049704,0,0,0.078334,0.252834,0,0,0,0.049704,0,0.049704,0.165584,-0.08725,-14175.44713,114,-1,0.953977,"4.736899e-01,1.483770e-01,6.686235e-02,1.580668e-01,6.234098e-02,2.912484e-02,3.687018e-02,1.642181e-02,8.246192e-03",1.663954,0.136796,-0.304452,-15630.56673,10
0,47,mx_001.trim.unal.bt2.bam,mx_057.trim.unal.bt2.bam,9442,0.60608,0.237502,0.046054,0.008406,0.023796,0.04254,0.030134,0.005487,0,0.205253,0.078162,0.03769,0.109368,0.015067,0.011898,0.051541,0,0.051541,0.249696,0.017067,-12072.61591,86,-1,0.914834,"5.392446e-01,1.333491e-01,1.735401e-02,1.252008e-01,1.004571e-01,2.355191e-02,1.853021e-02,2.716857e-02,1.514369e-02",0.357209,0.29105,0.056232,-13345.3595,14
0,48,mx_001.trim.unal.bt2.bam,mx_058.trim.unal.bt2.bam,9895,0.806777,0,0,0.110167,0,0.021484,0.002747,0.058824,0,0.002061,0.083056,0.168991,0.001374,0.001374,0,0.058824,0,0.058824,0.127397,-0.044341,-13695.20575,126,-1,0.958725,"5.017845e-01,1.417678e-01,4.701347e-02,1.466970e-01,7.511918e-02,2.646598e-02,3.077611e-02,1.945832e-02,1.091759e-02",1.035549,0.182249,-0.166024,-15301.89398,10
0,49,mx_001.trim.unal.bt2.bam,mx_059.trim.unal.bt2.bam,9925,0.869332,0,0,0.050129,0,0.047514,0,0.033024,0,0,0.080538,0.083153,0,0,0,0.033024,0,0.033024,0.081846,-0.001307,-13340.3201,94,-1,0.961632,"5.002187e-01,1.564442e-01,3.312575e-02,1.560120e-01,7.417430e-02,1.853990e-02,3.429112e-02,1.929868e-02,7.895333e-03",0.908898,0.177573,-0.121649,-15000.32753,10
0,50,mx_001.trim.unal.bt2.bam,mx_060.trim.unal.bt2.bam,9928,0.851985,0,0,0.066793,0,0.067934,0,0.013288,0,0,0.081222,0.080081,0,0,0,0.013288,0,0.013288,0.080652,0.00057,-13275.39707,94,-1,0.961922,"5.007527e-01,1.573660e-01,3.200297e-02,1.546313e-01,7.246517e-02,2.162006e-02,3.369630e-02,1.930560e-02,8.159942e-03",0.906632,0.173104,-0.118375,-15022.24148,10
0,51,mx_001.trim.unal.bt2.bam,mx_061.trim.unal.bt2.bam,9905,0.78579,0.000041,0,0.132359,0,0.06624,0,0.015571,0,0.00002,0.081811,0.147929,0.00001,0,0,0.015571,0,0.015571,0.114891,-0.033059,-13515.61991,130,-1,0.959694,"5.114258e-01,1.404433e-01,3.875604e-02,1.475034e-01,7.488634e-02,2.579519e-02,3.257719e-02,2.103180e-02,7.580936e-03",0.952553,0.184401,-0.139884,-15067.47457,10
0,52,mx_001.trim.unal.bt2.bam,mx_062.trim.unal.bt2.bam,9920,0.827135,0.000004,0,0.091313,0,0.081125,0,0.000422,0.000001,0.000003,0.081548,0.091736,0.000002,0.000001,0.000001,0.000422,0.000001,0.000423,0.086644,-0.005094,-13327.01338,42,-1,0.961147,"5.026125e-01,1.548617e-01,3.251129e-02,1.551059e-01,7.160037e-02,2.183068e-02,3.367551e-02,1.958319e-02,8.218853e-03",0.924392,0.17147,-0.122878,-15011.27972,10
0,53,mx_001.trim.unal.bt2.bam,mx_063.trim.unal.bt2.bam,9939,0.834256,0,0,0.082586,0,0.082971,0,0.000187,0,0,0.083159,0.082773,0,0,0,0.000187,0,0.000187,0.082966,0.000193,-13294.04964,70,-1,0.962988,"5.043847e-01,1.541793e-01,3.196050e-02,1.566330e-01,6.997393e-02,2.167298e-02,3.429345e-02,1.999424e-02,6.907908e-03",0.946838,0.167109,-0.126991,-15013.28312,10
0,54,mx_001.trim.unal.bt2.bam,mx_064.trim.unal.bt2.bam,9918,0.67172,0.052738,0.081878,0.070565,0.041127,0.034024,0.036744,0.011204,0,0.16665,0.081972,0.122897,0.093059,0.018372,0.020563,0.093082,0,0.093082,0.249616,-0.018271,-13428.81378,118,-1,0.960953,"5.349442e-01,1.285598e-01,2.573887e-02,1.294610e-01,9.302103e-02,2.710996e-02,2.133174e-02,2.251625e-02,1.731721e-02",0.506021,0.26224,-0.002269,-14814.80228,10
0,55,mx_001.trim.unal.bt2.bam,mx_065.trim.unal.bt2.bam,9264,0.919387,0.000023,0,0,0,0.080587,0,0,0.000003,0.000015,0.080591,0.000003,0.000009,0.000003,0.000003,0,0.000003,0.000003,0.040308,0.040294,-11719.87671,90,-1,0.897587,"4.922275e-01,1.765783e-01,2.237979e-02,1.398758e-01,9.167655e-02,1.638371e-02,3.202802e-02,2.531667e-02,3.533661e-03",0.593476,0.222213,-0.031651,-13298.59968,14
0,56,mx_001.trim.unal.bt2.bam,mx_066.trim.unal.bt2.bam,9366,0.918567,0,0,0.000114,0,0.081312,0,0.000005,0.000001,0.000001,0.081318,0.00012,0.000001,0.000001,0.000001,0.000005,0.000001,0.000006,0.040719,0.040599,-12036.0243,110,-1,0.90747,"5.014277e-01,1.645226e-01,2.407374e-02,1.452996e-01,8.549042e-02,1.834908e-02,3.181158e-02,2.350615e-02,5.519107e-03",0.653703,0.20976,-0.050282,-13570.05869,14
0,57,mx_001.trim.unal.bt2.bam,mx_067.trim.unal.bt2.bam,9833,0.76258,0,0,0.157565,0,0.033479,0,0.046376,0,0,0.079855,0.203941,0,0,0,0.046376,0,0.046376,0.141898,-0.062043,-13984.45702,86,-1,0.952718,"4.768630e-01,1.539368e-01,5.976052e-02,1.531587e-01,6.629209e-02,2.895720e-02,3.725653e-02,1.599712e-02,7.777964e-03",1.463479,0.147622,-0.263584,-15532.67414,10
0,58,mx_001.trim.unal.bt2.bam,mx_068.trim.unal.bt2.bam,9843,0.5748,0.304354,0.000623,0.034652,0.006108,0.042687,0.005518,0.018862,0.012396,0.173915,0.079463,0.072017,0.094608,0.015155,0.015449,0.019485,0.012396,0.03188,0.234353,0.004018,-13217.59121,150,-1,0.953687,"5.305758e-01,1.364996e-01,2.221406e-02,1.301358e-01,9.462767e-02,2.474810e-02,1.920955e-02,2.574783e-02,1.624163e-02",0.437754,0.263914,0.023264,-14577.7445,10
0,59,mx_001.trim.unal.bt2.bam,mx_069.trim.unal.bt2.bam,9837,0.710465,0,0,0.209676,0,0.051185,0,0.028675,0,0,0.079859,0.23835,0,0,0,0.028675,0,0.028675,0.159105,-0.079245,-14002.34406,78,-1,0.953105,"4.842120e-01,1.479863e-01,5.738875e-02,1.526015e-01,6.310911e-02,3.343585e-02,3.874772e-02,1.494197e-02,7.576817e-03",1.523337,0.141786,-0.271819,-15479.79343,10
0,60,mx_001.trim.unal.bt2.bam,mx_070.trim.unal.bt2.bam,10003,0.779224,0.107665,0.020362,0,0,0.09275,0,0,0,0.074194,0.09275,0,0.037097,0,0,0.020362,0,0.020362,0.120569,0.046375,-13347.66981,150,-1,0.969189,"4.465213e-01,2.397161e-01,3.926199e-03,9.342583e-02,1.489975e-01,6.023714e-03,1.653135e-02,4.247700e-02,2.380937e-03",0.137301,0.370548,0.159029,-14557.26734,10
0,61,mx_001.trim.unal.bt2.bam,mx_071.trim.unal.bt2.bam,9575,0.813881,0,0,0.101576,0,0.000124,0,0.084418,0,0.000001,0.084543,0.185995,0.000001,0,0,0.084418,0,0.084419,0.135269,-0.050726,-13295.56664,98,-1,0.92772,"4.806951e-01,1.519352e-01,5.655387e-02,1.527234e-01,7.146943e-02,2.496822e-02,3.813840e-02,1.580703e-02,7.709398e-03",1.324934,0.162384,-0.241445,-14731.1393,11
0,62,mx_001.trim.unal.bt2.bam,mx_072.trim.unal.bt2.bam,9886,0.619758,0.134607,0.048201,0.068457,0.046158,0.000199,0.040262,0.042359,0,0.180319,0.082819,0.156973,0.100962,0.020131,0.023079,0.09056,0,0.09056,0.27861,-0.034129,-13329.98723,119,-1,0.957853,"5.411894e-01,1.199875e-01,2.914989e-02,1.280336e-01,9.005750e-02,3.068993e-02,2.097529e-02,2.307740e-02,1.683945e-02",0.556591,0.255908,-0.021151,-14705.59365,10
0,63,mx_001.trim.unal.bt2.bam,mx_073.trim.unal.bt2.bam,9301,0.884509,0,0,0.030793,0,0.068022,0,0.016676,0,0,0.084698,0.047469,0,0,0,0.016676,0,0.016676,0.066084,0.018614,-11877.88984,102,-1,0.901172,"5.033055e-01,1.540065e-01,3.315807e-02,1.484506e-01,8.119102e-02,1.864551e-02,3.171150e-02,2.337157e-02,6.159747e-03",0.798975,0.198344,-0.095783,-13383.3632,14
0,64,mx_001.trim.unal.bt2.bam,mx_074.trim.unal.bt2.bam,7971,0.691144,0.070219,0.074567,0.041763,0.031739,0.030988,0.036607,0.022972,0.000002,0.160937,0.090568,0.096475,0.089013,0.018305,0.015871,0.097538,0.000002,0.09754,0.237371,-0.005387,-10052.62699,130,-1,0.772309,"5.332487e-01,1.325568e-01,2.443285e-02,1.231137e-01,9.653861e-02,2.704411e-02,2.330351e-02,2.301302e-02,1.674873e-02",0.494479,0.273122,0.002137,-11122.9062,18
0,65,mx_001.trim.unal.bt2.bam,mx_075.trim.unal.bt2.bam,9925,0.895035,0,0,0.021187,0,0.043206,0,0.040571,0,0,0.083778,0.061758,0,0,0,0.040571,0,0.040571,0.072768,0.01101,-13162.42396,94,-1,0.961632,"5.072919e-01,1.513148e-01,3.201858e-02,1.518796e-01,7.770596e-02,1.804891e-02,3.584176e-02,1.945055e-02,6.447880e-03",0.873296,0.190197,-0.11694,-14878.88789,10
0,66,mx_001.trim.unal.bt2.bam,mx_076.trim.unal.bt2.bam,4816,0.692896,0.192189,0.03346,0,0,0.070577,0.010877,0,0.000001,0.137713,0.081455,0.000001,0.070216,0.005439,0.000001,0.03346,0.000001,0.033461,0.175721,0.035288,-5658.881697,118,-1,0.466621,"5.171603e-01,1.652846e-01,1.110019e-02,1.221111e-01,1.067316e-01,1.769101e-02,2.032232e-02,2.808923e-02,1.150967e-02",0.294407,0.292737,0.080284,-6294.610988,34
0,67,mx_001.trim.unal.bt2.bam,mx_077.trim.unal.bt2.bam,9882,0.62043,0.193832,0.013974,0.039411,0.053516,0.046665,0.009387,0.008846,0.01394,0.172006,0.078837,0.115713,0.100836,0.018633,0.040698,0.02282,0.01394,0.03676,0.239616,0.003627,-13285.71525,142,-1,0.957465,"5.353907e-01,1.336766e-01,2.172210e-02,1.299319e-01,8.696774e-02,3.206559e-02,2.142805e-02,2.238750e-02,1.642981e-02",0.496163,0.240767,0.001357,-14633.35121,10
0,68,mx_001.trim.unal.bt2.bam,mx_078.trim.unal.bt2.bam,9860,0.535962,0.207094,0.038122,0.110438,0.026674,0.056411,0.012192,0.00677,0.006337,0.177156,0.08171,0.15022,0.096605,0.012433,0.019674,0.044892,0.006337,0.051229,0.277067,-0.027013,-13249.73741,106,-1,0.955334,"5.410659e-01,1.226144e-01,2.653722e-02,1.301301e-01,8.764860e-02,3.071455e-02,2.233673e-02,2.178026e-02,1.717224e-02",0.557612,0.247516,-0.021017,-14646.62415,10
0,69,mx_001.trim.unal.bt2.bam,mx_079.trim.unal.bt2.bam,9650,0.913335,0,0,0.002232,0,0.028003,0,0.056431,0,0,0.084433,0.058662,0,0,0,0.056431,0,0.056431,0.071548,0.012885,-12629.19727,131,-1,0.934987,"5.039664e-01,1.549126e-01,3.339079e-02,1.463054e-01,8.296852e-02,1.750855e-02,3.400006e-02,1.992901e-02,7.018689e-03",0.812246,0.204333,-0.102683,-14285.01189,11
0,70,mx_001.trim.unal.bt2.bam,mx_080.trim.unal.bt2.bam,9816,0.593233,0.182993,0.051147,0.084175,0.006514,0.027779,0.031303,0.015987,0.006869,0.177876,0.081937,0.113544,0.097099,0.02252,0.010126,0.067134,0.006869,0.074003,0.259293,-0.028198,-13179.12873,170,-1,0.951071,"5.340046e-01,1.290012e-01,2.800901e-02,1.259935e-01,9.560319e-02,2.650721e-02,1.984777e-02,2.341911e-02,1.761443e-02",0.500577,0.271001,-0.000222,-14523.92356,10
0,71,mx_001.trim.unal.bt2.bam,mx_081.trim.unal.bt2.bam,9773,0.638083,0.160032,0.052708,0.031035,0.038449,0.034333,0.030665,0.014694,0.000001,0.184561,0.079693,0.084179,0.10092,0.015333,0.019225,0.067402,0.000001,0.067403,0.249217,0.001649,-12952.87594,62,-1,0.946904,"5.369885e-01,1.324929e-01,2.121691e-02,1.243492e-01,9.760632e-02,2.706265e-02,2.135410e-02,2.424148e-02,1.468794e-02",0.43615,0.278305,0.024762,-14278.34483,10
